ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Class
314,18.33,2,16.26,5,8.33,0,5,3,0,0,0.0,0.0,12.5,0,B
315,20.0,2,15.63,5,8.33,0,9,0,0,0,0.0,0.0,33.33,0,B
316,64.17,1,11.29,5,8.33,1,5,1,0,0,0.0,0.0,33.33,0,B
317,18.33,2,32.49,11,2.5,1,9,5,0,1,0.0,0.0,33.33,4,B
318,24.17,2,34.45,5,8.33,0,10,0,0,1,0.0,0.0,33.33,0,B
319,51.67,2,13.01,1,7.5,6,4,0,0,1,0.0,0.0,20.0,0,B
320,32.5,1,14.19,1,7.5,1,1,1,0,0,0.0,0.0,33.33,0,B
321,35.83,2,4.1,5,8.33,1,6,1,0,0,0.0,1237.5,41.67,0,B
322,29.17,2,15.15,1,7.5,2,7,0,0,0,0.0,0.0,37.5,0,B
323,24.17,2,16.31,2,5.83,0,1,0,0,1,0.0,0.0,33.33,0,B
324,63.33,1,14.19,3,11.67,1,6,1,0,0,0.0,0.0,8.33,0,B
325,52.5,1,6.38,1,7.5,1,8,1,0,0,0.0,0.0,37.5,0,B
326,19.17,-1,17.22,7,9.17,0,-1,3,1,1,0.0,0.0,12.5,0,B
327,35.83,2,15.28,5,8.33,1,3,2,0,1,0.0,1572.5,41.67,0,A
328,48.33,1,26.14,1,7.5,1,2,1,0,0,0.0,0.0,33.33,0,B
329,55.0,2,10.41,1,7.5,0,7,0,0,0,1708.33,0.0,45.83,0,B
330,34.17,2,16.81,5,8.33,0,6,0,1,0,0.0,0.0,37.5,0,B
331,21.67,2,18.28,0,10.83,0,0,0,0,0,0.0,0.0,33.33,0,B
332,39.17,2,14.55,7,9.17,0,4,0,0,0,0.0,0.0,33.33,0,B
333,45.83,4,8.02,12,5.0,1,0,1,0,0,0.0,0.0,33.33,0,B
334,44.17,2,19.75,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0,B
335,14.17,2,22.05,11,2.5,0,4,5,0,0,0.0,0.0,40.0,4,B
336,25.0,2,7.67,1,7.5,0,6,5,0,0,0.0,0.0,33.33,0,B
337,40.83,2,5.8,3,11.67,0,3,0,0,0,0.0,0.0,50.0,0,B
338,15.83,2,8.47,1,7.5,0,5,4,1,0,0.0,0.0,25.0,21,B
339,37.5,2,21.26,1,7.5,1,4,1,1,0,0.0,0.0,33.33,0,B
340,21.67,2,7.73,6,10.0,0,5,0,0,0,0.0,0.0,33.33,0,B
341,31.67,2,24.13,7,9.17,1,6,1,0,0,6081.67,0.0,33.33,0,A
342,30.0,0,9.71,1,7.5,1,11,1,0,0,6081.67,0.0,33.33,0,A
343,27.5,2,6.92,1,7.5,0,8,0,0,0,0.0,0.0,16.67,0,B
344,18.33,0,23.88,5,8.33,0,11,3,1,1,0.0,0.0,33.33,0,B
345,35.83,1,19.69,0,10.83,0,5,0,0,0,0.0,0.0,35.0,0,B
346,55.83,-1,2.94,2,5.83,1,-1,1,0,0,0.0,0.0,6.67,0,B
347,25.0,-1,12.37,7,9.17,2,-1,4,0,1,0.0,0.0,33.33,0,B
348,46.67,2,8.23,6,10.0,3,4,0,0,0,0.0,0.0,20.83,11,B
349,25.83,2,12.74,0,10.83,0,3,3,0,0,0.0,0.0,20.83,0,B
350,27.5,2,9.6,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0,A
351,21.67,2,15.65,1,7.5,1,4,1,0,0,0.0,0.0,33.33,0,B
352,27.5,2,9.06,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0,A
353,38.33,4,26.84,2,5.83,1,7,1,0,0,0.0,0.0,25.0,0,B
354,49.17,-1,30.28,0,10.83,1,-1,1,0,0,0.0,0.0,33.33,0,A
355,31.67,3,7.77,1,7.5,1,0,1,0,0,0.0,0.0,33.33,0,A
356,54.17,2,13.14,2,5.83,6,4,4,4,0,0.0,0.0,33.33,0,B
357,33.33,2,7.82,7,9.17,1,10,1,0,0,0.0,0.0,33.33,0,A
358,35.0,2,9.11,1,7.5,1,0,2,0,1,0.0,0.0,29.17,0,B
359,21.67,1,9.53,4,4.17,1,6,1,0,0,0.0,0.0,33.33,22,B
360,30.0,2,28.33,12,5.0,1,4,2,0,1,0.0,0.0,20.0,0,B
361,51.67,2,21.99,3,11.67,1,3,1,0,0,0.0,0.0,33.33,0,A
362,35.83,2,14.7,0,10.83,1,7,1,0,0,0.0,0.0,37.5,0,B
363,35.83,2,14.21,0,10.83,2,1,0,0,0,0.0,1303.33,37.5,0,A
364,18.33,2,33.41,1,7.5,3,5,0,0,0,0.0,0.0,45.83,0,B
365,23.33,2,7.51,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,B
366,46.67,1,14.9,5,8.33,1,5,1,0,0,0.0,0.0,37.5,0,B
367,18.33,2,29.51,6,10.0,0,5,0,0,1,0.0,0.0,12.5,0,B
368,47.5,2,17.29,0,10.83,2,1,0,0,1,0.0,0.0,37.5,0,A
369,32.5,2,39.16,1,7.5,2,5,4,0,1,0.0,0.0,33.33,0,B
370,21.67,3,15.13,5,8.33,0,0,4,0,1,0.0,0.0,12.5,0,B
371,14.17,2,7.31,2,5.83,0,4,3,0,0,0.0,0.0,8.33,0,B
372,33.33,0,14.98,7,9.17,1,9,1,0,0,0.0,0.0,31.67,0,A
373,37.5,2,20.89,1,7.5,1,9,1,1,0,0.0,0.0,33.33,0,B
374,36.67,2,13.05,1,7.5,0,6,0,1,0,0.0,0.0,33.33,0,B
375,16.67,4,28.56,5,8.33,0,0,3,0,1,0.0,0.0,8.33,0,B
376,27.5,2,21.77,1,7.5,1,6,2,0,1,0.0,0.0,33.33,0,B
377,19.17,2,2.9,5,8.33,0,5,0,0,0,0.0,0.0,33.33,0,B
378,38.33,1,6.59,3,11.67,2,1,0,0,0,0.0,0.0,25.0,0,B
379,31.67,2,14.08,1,7.5,1,5,1,0,0,0.0,0.0,41.67,0,B
380,45.0,2,14.19,1,7.5,2,7,0,0,0,0.0,0.0,33.33,0,B
381,38.33,2,17.5,11,2.5,2,6,0,0,1,0.0,1949.17,37.5,0,B
382,20.83,2,28.08,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0,B
383,38.33,2,8.85,5,8.33,2,5,0,0,1,0.0,0.0,33.33,0,B
384,30.0,4,9.55,5,8.33,1,7,2,0,1,0.0,0.0,33.33,0,B
385,19.17,2,32.24,1,7.5,0,4,0,0,1,0.0,0.0,20.83,0,B
386,24.17,2,10.92,1,7.5,4,9,0,0,0,0.0,0.0,33.33,0,B
387,36.67,2,13.19,5,8.33,1,0,2,0,1,0.0,2012.5,5.0,0,A
388,15.83,2,2.07,5,8.33,0,0,3,0,1,0.0,0.0,13.33,0,B
389,15.83,2,18.92,1,7.5,0,4,5,0,1,0.0,0.0,33.33,0,B
390,29.17,2,17.92,1,7.5,1,4,2,0,1,0.0,0.0,33.33,0,A
391,22.5,2,24.53,0,10.83,0,6,0,0,0,0.0,0.0,41.67,0,B
392,38.33,1,22.62,6,10.0,4,6,0,0,0,0.0,0.0,33.33,0,B
393,28.33,0,7.99,0,10.83,1,1,1,0,0,6406.67,0.0,37.5,-1,A
394,28.33,2,15.97,1,7.5,0,4,0,0,1,0.0,0.0,29.17,0,B
395,36.67,2,9.41,5,8.33,1,10,1,0,0,0.0,0.0,33.33,0,B
396,37.5,2,7.89,5,8.33,2,2,4,0,1,0.0,0.0,33.33,0,B
397,16.67,-1,11.18,1,7.5,0,-1,5,0,1,0.0,0.0,29.17,0,B
398,20.83,2,7.07,0,10.83,1,1,1,0,0,0.0,0.0,45.83,0,A
399,43.33,5,10.76,0,10.83,1,1,1,0,0,0.0,0.0,41.67,0,A
400,16.67,2,33.87,5,8.33,0,2,3,0,0,0.0,0.0,33.33,0,B
401,23.33,2,8.84,5,8.33,0,4,0,0,1,0.0,0.0,33.33,0,B
402,41.67,0,23.47,0,10.83,1,11,1,0,0,0.0,0.0,33.33,0,A
403,28.33,2,18.53,7,9.17,2,10,0,0,1,0.0,0.0,53.33,0,B
404,23.33,2,13.55,8,3.33,1,2,1,4,0,0.0,1815.83,33.33,6,B
405,34.17,2,36.25,3,11.67,1,1,1,0,0,0.0,1647.5,54.17,0,A
406,23.33,2,8.97,1,7.5,1,0,1,0,0,0.0,0.0,33.33,0,B
407,38.33,1,25.82,1,7.5,1,6,1,0,0,0.0,0.0,20.83,0,B
408,23.33,-1,10.02,5,8.33,1,-1,2,0,1,0.0,1572.5,33.33,0,A
409,26.67,2,29.68,5,8.33,1,1,1,0,0,0.0,0.0,41.67,0,B
410,34.17,4,3.45,5,8.33,2,4,0,1,1,0.0,0.0,20.0,0,B
411,20.0,2,19.69,1,7.5,0,2,4,1,1,0.0,0.0,33.33,0,B
412,27.5,2,9.65,5,8.33,2,1,4,0,1,0.0,0.0,33.33,0,B
413,38.33,2,15.33,9,13.33,1,1,1,0,0,12520.0,0.0,50.0,0,A
414,25.83,0,84.1,5,8.33,1,9,1,0,0,0.0,0.0,33.33,0,B
415,29.17,2,7.52,15,6.67,2,6,0,0,0,0.0,0.0,41.67,0,A
416,43.33,2,15.53,13,1.67,1,9,1,0,0,0.0,0.0,33.33,4,B
417,25.0,2,34.68,2,5.83,0,4,3,0,1,0.0,0.0,15.83,0,B
418,28.33,4,19.85,2,5.83,4,9,0,1,0,0.0,0.0,33.33,0,B
419,28.33,0,19.56,1,7.5,2,7,4,0,1,0.0,0.0,33.33,0,B
420,16.67,2,5.03,5,8.33,1,5,1,0,0,0.0,0.0,25.0,0,B
421,14.17,2,14.25,2,5.83,0,2,3,0,0,1813.33,0.0,15.0,0,B
422,26.67,0,7.49,0,10.83,1,1,2,0,1,0.0,0.0,33.33,0,A
423,24.17,2,15.34,1,7.5,2,8,0,0,0,0.0,0.0,33.33,0,B
424,27.5,2,18.6,12,5.0,0,6,4,0,1,0.0,0.0,29.17,0,B
425,20.83,2,10.86,1,7.5,1,7,1,0,0,0.0,0.0,50.0,0,B
426,30.0,3,20.77,3,11.67,0,3,0,0,0,0.0,1173.33,33.33,0,B
427,19.17,2,16.66,1,7.5,0,2,0,0,0,0.0,0.0,60.0,23,B
428,52.5,5,18.09,1,7.5,1,1,1,0,0,0.0,0.0,33.33,0,A
429,39.17,4,23.4,3,11.67,1,3,1,0,0,0.0,0.0,33.33,0,B
430,66.67,-1,8.77,1,7.5,6,-1,0,0,0,0.0,0.0,20.0,0,B
431,14.17,-1,16.49,2,5.83,0,-1,3,0,0,0.0,0.0,33.33,0,B
432,33.33,1,16.62,0,10.83,3,3,0,0,1,1811.67,0.0,33.33,0,B
433,25.0,2,2.41,6,10.0,1,4,2,0,1,0.0,0.0,20.83,0,A
434,22.5,2,9.47,5,8.33,0,6,3,2,0,0.0,1650.0,33.33,12,B
435,27.5,2,16.96,3,11.67,1,3,1,0,0,0.0,0.0,41.67,0,A
436,28.33,4,23.19,1,7.5,0,8,0,1,0,495.0,0.0,50.0,0,B
437,28.33,4,9.53,5,8.33,0,11,0,0,1,0.0,0.0,33.33,0,B
438,19.17,2,6.62,5,8.33,1,0,1,0,0,0.0,0.0,33.33,0,B
439,35.0,4,27.69,5,8.33,1,0,2,0,1,0.0,0.0,33.33,0,B
440,24.17,2,29.58,0,10.83,0,3,0,0,0,0.0,0.0,33.33,0,B
441,37.5,2,3.73,1,7.5,2,0,0,0,1,0.0,0.0,23.33,0,B
442,20.0,3,15.55,1,7.5,0,12,3,0,0,0.0,0.0,33.33,0,B
443,36.67,2,9.49,5,8.33,1,3,1,0,0,0.0,0.0,33.33,0,A
444,22.5,2,33.04,4,4.17,0,6,5,0,0,0.0,0.0,33.33,4,B
445,16.67,2,24.28,5,8.33,0,5,0,0,0,0.0,0.0,29.17,0,B
446,36.67,2,23.65,1,7.5,6,1,4,1,1,0.0,0.0,33.33,0,B
447,42.5,2,4.63,1,7.5,1,6,1,3,0,0.0,0.0,33.33,0,B
448,16.67,2,11.93,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0,B
449,14.17,-1,21.07,2,5.83,0,-1,3,0,1,0.0,0.0,4.17,0,B
450,15.83,2,16.8,1,7.5,0,9,3,1,1,0.0,0.0,33.33,0,B
451,37.5,5,16.06,5,8.33,1,6,1,0,0,0.0,0.0,45.83,0,A
452,50.0,2,19.95,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,A
453,35.0,2,16.08,6,10.0,1,1,1,1,0,0.0,0.0,33.33,-1,A
454,36.67,1,19.12,1,7.5,1,5,2,0,1,0.0,0.0,33.33,0,A
455,33.33,2,5.93,7,9.17,1,9,1,2,0,0.0,0.0,33.33,0,A
456,25.0,2,14.68,1,7.5,1,1,2,0,1,0.0,0.0,33.33,0,B
457,31.67,2,28.6,5,8.33,1,7,1,1,0,0.0,0.0,41.67,0,B
458,19.17,2,4.4,1,7.5,1,7,1,0,0,0.0,0.0,50.0,0,B
459,26.67,-1,9.42,5,8.33,1,-1,1,0,0,0.0,0.0,33.33,0,B
460,36.67,2,9.49,6,10.0,0,8,3,0,0,0.0,0.0,33.33,0,B
461,45.0,4,23.51,1,7.5,1,7,1,1,0,0.0,0.0,33.33,0,B
462,26.67,2,10.79,0,10.83,1,3,1,0,0,0.0,0.0,41.67,0,B
463,41.67,2,15.74,13,1.67,3,6,4,0,0,0.0,0.0,33.33,0,B
464,20.0,2,13.84,0,10.83,0,10,0,0,1,0.0,0.0,16.67,0,B
465,30.83,2,10.31,1,7.5,1,0,2,0,1,0.0,0.0,50.0,0,B
466,43.33,2,2.9,1,7.5,2,7,4,0,0,0.0,0.0,33.33,0,B
467,31.67,2,2.77,5,8.33,1,7,1,0,0,0.0,0.0,33.33,0,B
468,40.83,2,15.69,3,11.67,1,1,1,0,0,0.0,1647.5,37.5,0,A
469,25.0,2,9.65,0,10.83,1,10,2,0,1,0.0,0.0,13.33,0,A
470,50.0,2,16.44,5,8.33,0,3,4,0,0,0.0,0.0,33.33,0,A
471,18.33,-1,11.39,5,8.33,0,-1,3,0,0,0.0,0.0,33.33,0,B
472,29.17,2,23.2,1,7.5,0,6,0,0,0,0.0,0.0,33.33,0,B
473,25.0,2,24.74,1,7.5,0,7,0,0,0,0.0,0.0,50.0,0,B
474,55.83,2,4.02,7,9.17,2,4,0,0,1,0.0,0.0,20.0,0,B
475,38.33,2,22.73,0,10.83,0,6,0,0,1,0.0,0.0,33.33,0,B
476,14.17,2,17.25,4,4.17,0,4,0,0,0,0.0,0.0,5.0,0,B
477,18.33,2,22.91,5,8.33,0,2,3,0,0,0.0,0.0,25.0,0,B
478,22.5,2,13.12,12,5.0,0,4,0,0,0,0.0,0.0,33.33,0,B
479,19.17,2,16.11,1,7.5,0,4,4,0,1,0.0,0.0,29.17,0,B
480,27.5,2,9.1,6,10.0,1,6,1,0,0,0.0,0.0,37.5,22,B
481,35.83,1,13.9,5,8.33,1,6,1,0,0,0.0,0.0,16.67,0,B
482,23.33,0,5.71,0,10.83,0,3,0,0,0,0.0,0.0,16.67,0,B
483,34.17,2,15.76,1,7.5,3,6,4,0,1,0.0,0.0,33.33,0,B
484,43.33,-1,22.12,15,6.67,0,-1,5,1,0,495.0,0.0,33.33,0,B
485,20.83,2,15.45,5,8.33,3,0,3,1,1,0.0,0.0,16.67,0,B
486,52.5,-1,32.68,13,1.67,1,-1,1,0,0,0.0,0.0,29.17,0,B
487,49.17,4,23.36,1,7.5,1,7,1,0,0,0.0,0.0,37.5,0,B
488,37.5,4,13.38,0,10.83,2,3,4,0,1,0.0,0.0,33.33,0,B
489,31.67,2,7.41,0,10.83,1,5,1,0,0,12520.0,0.0,50.0,0,A
490,33.33,2,28.32,1,7.5,0,4,0,0,1,0.0,0.0,29.17,0,B
491,38.33,3,30.23,1,7.5,2,0,0,0,0,0.0,0.0,33.33,0,B
492,29.17,2,2.62,6,10.0,0,1,0,0,1,0.0,0.0,50.0,0,B
493,28.33,2,15.24,1,7.5,2,3,4,0,1,0.0,0.0,20.83,0,B
494,27.5,2,14.5,0,10.83,0,6,3,0,0,0.0,0.0,16.67,0,B
495,34.17,2,27.93,1,7.5,2,0,4,0,1,0.0,0.0,30.0,0,B
496,16.67,2,21.39,5,8.33,0,9,3,0,0,0.0,0.0,33.33,0,B
497,19.17,2,32.81,11,2.5,0,4,3,0,0,0.0,0.0,33.33,24,B
498,21.67,2,5.23,5,8.33,0,3,0,0,1,0.0,0.0,29.17,0,B
499,60.0,-1,24.71,1,7.5,1,-1,1,0,0,0.0,0.0,16.67,0,B
500,19.17,4,26.45,1,7.5,0,8,0,0,0,0.0,0.0,33.33,14,B
501,51.67,4,9.28,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0,B
502,43.33,2,3.98,5,8.33,1,0,1,0,0,0.0,0.0,33.33,0,B
503,48.33,2,14.73,5,8.33,2,4,4,0,1,0.0,0.0,35.0,25,B
504,20.83,2,14.74,0,10.83,0,5,0,0,1,0.0,0.0,33.33,0,B
505,20.0,2,31.59,0,10.83,0,1,0,1,0,0.0,0.0,33.33,0,B
506,15.83,2,20.32,5,8.33,0,11,3,0,0,0.0,0.0,6.67,0,B
507,35.83,2,9.13,5,8.33,1,1,1,0,0,0.0,0.0,33.33,0,B
508,39.17,4,44.21,1,7.5,4,0,4,1,1,0.0,0.0,33.33,0,B
509,32.5,2,7.49,1,7.5,2,4,4,0,1,0.0,0.0,33.33,0,B
510,40.83,2,11.55,7,9.17,3,2,4,0,0,0.0,1150.0,35.0,0,B
511,44.17,-1,20.5,11,2.5,6,-1,4,1,1,0.0,0.0,25.0,0,B
512,26.67,2,3.02,7,9.17,0,6,0,0,0,0.0,0.0,37.5,0,B
513,28.33,2,27.48,5,8.33,1,3,1,0,0,0.0,0.0,41.67,0,A
514,23.33,2,15.41,1,7.5,2,6,0,0,0,0.0,0.0,37.5,0,B
515,47.5,-1,18.09,7,9.17,6,-1,4,0,1,0.0,0.0,31.67,0,B
516,20.83,2,21.74,5,8.33,0,0,0,3,1,0.0,0.0,16.67,0,B
517,16.67,-1,17.47,5,8.33,0,-1,3,0,0,0.0,0.0,20.0,0,B
518,17.5,-1,16.62,5,8.33,0,-1,4,0,1,0.0,0.0,29.17,0,B
519,28.33,2,8.8,0,10.83,1,3,1,0,0,0.0,0.0,41.67,0,A
520,31.67,5,8.07,0,10.83,1,1,1,0,0,12520.0,0.0,66.67,0,A
521,41.67,2,15.97,1,7.5,1,1,1,0,0,6406.67,0.0,41.67,0,A
522,20.0,4,20.22,5,8.33,2,2,0,1,0,0.0,0.0,41.67,0,B
523,30.83,4,15.14,5,8.33,1,10,1,0,0,0.0,0.0,37.5,0,A
524,36.67,2,14.48,5,8.33,2,9,4,0,0,0.0,0.0,48.33,0,A
525,23.33,2,6.99,5,8.33,1,5,2,0,1,0.0,0.0,33.33,0,B
526,35.0,2,18.0,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0,A
527,61.67,2,8.07,5,8.33,2,0,0,0,1,0.0,0.0,7.5,0,B
528,31.67,1,15.5,1,7.5,1,6,1,0,0,0.0,0.0,41.67,0,B
529,36.67,1,16.5,3,11.67,1,3,1,0,0,0.0,0.0,33.33,0,B
530,36.67,2,8.9,2,5.83,2,9,4,4,1,0.0,0.0,38.33,6,B
531,21.67,2,8.84,1,7.5,0,9,0,0,0,0.0,0.0,33.33,0,B
532,30.0,2,16.05,1,7.5,1,4,1,1,0,0.0,0.0,33.33,0,B
533,34.17,2,8.28,6,10.0,1,1,2,0,1,0.0,0.0,41.67,0,A
534,55.83,2,18.85,10,12.5,1,3,1,0,0,16709.17,0.0,40.0,0,A
535,32.5,4,16.92,15,6.67,1,10,1,0,0,0.0,0.0,41.67,0,B
536,47.5,2,15.54,13,1.67,6,13,0,1,1,0.0,0.0,25.0,0,B
537,24.17,2,8.33,7,9.17,4,6,0,0,0,0.0,0.0,33.33,0,B
538,25.83,5,3.38,0,10.83,0,8,0,0,1,0.0,0.0,37.5,0,B
539,28.33,-1,15.47,1,7.5,0,-1,4,1,1,0.0,0.0,33.33,0,B
540,36.67,2,17.14,5,8.33,1,7,1,0,0,0.0,0.0,33.33,0,B
541,24.17,2,10.9,9,13.33,0,3,3,0,0,0.0,0.0,33.33,0,B
542,25.0,2,19.37,5,8.33,0,2,4,0,1,0.0,0.0,33.33,0,B
543,22.5,2,13.34,1,7.5,0,7,0,0,0,0.0,0.0,33.33,0,B
544,22.5,2,16.43,5,8.33,1,5,1,0,0,0.0,0.0,41.67,0,B
545,26.67,2,6.85,1,7.5,0,2,0,0,1,0.0,0.0,37.5,0,B
546,48.33,2,4.21,12,5.0,1,4,2,0,1,0.0,0.0,6.67,0,B
547,29.17,4,18.99,5,8.33,1,11,1,0,0,0.0,0.0,33.33,0,B
548,17.5,2,21.12,1,7.5,0,2,3,0,0,0.0,0.0,30.0,0,B
549,23.33,2,15.05,5,8.33,0,6,4,0,0,0.0,0.0,33.33,0,B
550,38.33,1,20.0,5,8.33,2,1,0,0,0,0.0,0.0,41.67,0,B
551,30.0,1,2.2,1,7.5,4,4,4,0,1,0.0,0.0,33.33,0,B
552,60.0,2,16.71,2,5.83,6,0,4,0,1,0.0,0.0,33.33,0,B
553,29.17,2,18.67,1,7.5,1,9,2,1,1,0.0,0.0,33.33,0,B
554,27.5,3,26.01,7,9.17,2,6,4,1,1,0.0,0.0,33.33,0,A
555,57.5,2,11.09,2,5.83,0,9,0,0,1,0.0,0.0,33.33,0,B
556,29.17,2,4.44,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0,B
557,25.83,2,26.3,1,7.5,4,0,4,0,1,0.0,0.0,16.67,-1,B
558,28.33,2,12.07,1,7.5,1,10,2,0,1,0.0,0.0,26.67,0,B
559,25.0,2,12.41,2,5.83,1,4,1,0,0,0.0,0.0,33.33,4,B
560,23.33,2,9.28,0,10.83,0,7,0,0,0,0.0,0.0,45.83,0,B
561,45.0,2,17.33,0,10.83,1,5,1,0,0,0.0,0.0,29.17,0,A
562,39.17,2,21.49,5,8.33,1,3,1,0,0,0.0,0.0,41.67,0,A
563,20.0,2,6.74,1,7.5,0,2,4,1,1,0.0,0.0,33.33,0,B
564,43.33,1,27.21,0,10.83,1,3,1,0,0,0.0,0.0,50.0,0,A
565,16.67,2,2.23,1,7.5,0,2,3,3,0,0.0,0.0,40.0,0,B
566,35.83,5,15.34,3,11.67,1,1,1,0,0,4177.5,0.0,37.5,0,B
567,37.5,2,35.3,8,3.33,4,4,4,0,1,0.0,0.0,33.33,4,B
568,24.17,1,9.01,1,7.5,4,6,0,0,0,0.0,0.0,29.17,0,B
569,39.17,2,7.12,3,11.67,2,1,4,0,0,0.0,0.0,35.0,0,B
570,20.0,2,28.84,1,7.5,0,6,3,0,0,0.0,0.0,33.33,0,B
571,42.5,2,7.77,1,7.5,1,3,1,0,0,0.0,0.0,33.33,0,B
572,14.17,2,19.76,2,5.83,0,5,3,0,0,0.0,0.0,10.0,0,B
573,30.83,2,1.83,7,9.17,1,6,1,0,0,0.0,1647.5,33.33,0,A
574,22.5,2,12.87,9,13.33,0,3,0,0,1,0.0,0.0,58.33,0,B
575,24.17,2,28.5,0,10.83,1,1,2,0,0,0.0,0.0,33.33,0,A
576,15.0,-1,13.47,15,6.67,0,-1,3,0,0,0.0,0.0,20.83,0,B
577,30.0,1,2.34,6,10.0,2,5,4,0,1,0.0,0.0,29.17,0,B
578,48.33,4,23.09,0,10.83,0,3,0,0,1,0.0,0.0,33.33,0,B
579,21.67,1,7.05,5,8.33,1,6,1,0,0,0.0,0.0,37.5,0,B
580,54.17,-1,15.93,5,8.33,1,-1,1,0,0,0.0,0.0,25.0,0,A
581,47.5,2,5.69,1,7.5,1,5,1,0,0,0.0,0.0,33.33,0,A
582,49.17,2,16.26,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,B
583,22.5,2,14.79,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0,B
584,25.83,1,27.75,0,10.83,0,10,0,0,0,0.0,0.0,33.33,0,B
585,17.5,2,16.1,5,8.33,0,5,3,0,1,0.0,0.0,20.0,0,B
586,24.17,2,2.79,5,8.33,0,0,0,0,0,0.0,0.0,50.0,0,B
587,15.0,2,12.76,2,5.83,0,4,3,0,0,0.0,0.0,33.33,0,B
588,43.33,2,2.1,12,5.0,1,6,1,0,0,0.0,1572.5,39.17,0,A
589,47.5,5,8.46,0,10.83,2,3,0,0,0,0.0,0.0,66.67,0,B
590,35.0,-1,11.18,1,7.5,1,-1,1,0,0,0.0,0.0,33.33,0,B
591,45.83,-1,8.56,1,7.5,1,-1,2,2,1,0.0,0.0,33.33,0,B
592,50.0,2,3.2,8,3.33,0,7,0,0,0,0.0,0.0,40.0,0,A
593,25.83,2,13.71,0,10.83,1,3,1,0,0,6406.67,0.0,33.33,9,A
594,19.17,2,9.59,0,10.83,0,0,3,0,1,0.0,0.0,33.33,0,B
595,22.5,2,21.75,1,7.5,0,5,3,0,0,0.0,0.0,33.33,0,B
596,19.17,-1,8.09,5,8.33,0,-1,4,3,1,0.0,0.0,20.83,0,B
597,35.0,1,17.44,10,12.5,1,3,1,0,0,0.0,1585.0,41.67,0,A
598,20.83,2,16.31,5,8.33,0,10,0,0,0,1811.67,0.0,33.33,0,B
599,40.83,2,11.11,0,10.83,0,3,0,0,1,0.0,0.0,37.5,0,B
600,26.67,2,19.52,0,10.83,0,10,0,0,0,0.0,0.0,33.33,0,B
601,15.83,2,17.67,5,8.33,0,0,3,0,0,0.0,0.0,23.33,0,B
602,50.0,2,4.18,8,3.33,2,4,0,0,1,0.0,0.0,33.33,0,B
603,35.0,4,14.3,4,4.17,1,4,1,0,0,0.0,0.0,33.33,0,B
604,29.17,1,15.82,6,10.0,0,8,0,0,0,0.0,0.0,33.33,0,B
605,40.0,2,3.71,1,7.5,0,0,4,1,1,0.0,0.0,30.83,0,B
606,42.5,2,33.38,3,11.67,1,6,1,0,0,0.0,0.0,33.33,0,A
607,24.17,2,14.86,1,7.5,0,6,0,3,0,0.0,0.0,33.33,0,B
608,30.0,4,27.66,1,7.5,4,1,0,1,0,0.0,0.0,33.33,0,B
609,14.17,2,13.81,12,5.0,0,4,3,0,1,0.0,0.0,17.5,0,B
610,43.33,2,16.35,3,11.67,2,3,0,0,1,5707.5,0.0,50.0,0,B
611,20.0,2,20.15,1,7.5,0,6,0,0,0,0.0,0.0,33.33,0,B
612,20.0,2,20.34,1,7.5,1,2,1,0,0,0.0,0.0,41.67,0,B
613,21.67,4,16.94,0,10.83,0,3,3,0,0,879.17,0.0,33.33,0,B
614,22.5,2,8.94,0,10.83,0,4,3,0,1,0.0,0.0,16.67,0,B
615,32.5,2,16.92,1,7.5,0,2,3,0,0,0.0,0.0,50.0,0,B
616,25.0,2,30.04,1,7.5,1,7,1,1,0,0.0,0.0,37.5,0,B
617,41.67,1,9.29,1,7.5,1,1,1,0,0,0.0,0.0,26.67,0,B
618,43.33,5,4.16,0,10.83,1,5,1,0,0,0.0,0.0,45.83,0,B
619,38.33,2,8.33,10,12.5,1,3,1,0,0,12520.0,0.0,37.5,0,A
620,19.17,2,15.51,0,10.83,0,5,3,0,1,0.0,0.0,16.67,0,B
621,37.5,2,37.64,2,5.83,6,4,0,1,1,0.0,0.0,16.67,0,B
622,54.17,2,8.9,4,4.17,6,13,4,1,1,0.0,0.0,20.0,0,B
623,24.17,2,2.8,7,9.17,1,7,1,0,0,0.0,0.0,45.83,0,B
624,39.17,2,19.69,4,4.17,3,2,4,0,0,0.0,0.0,33.33,24,B
625,25.0,2,10.11,1,7.5,0,8,3,1,0,0.0,0.0,50.0,0,B
626,28.33,2,12.5,1,7.5,1,5,1,0,0,0.0,0.0,37.5,0,A
627,31.67,1,21.78,1,7.5,1,5,1,0,0,0.0,0.0,53.33,0,B
628,27.5,2,16.73,5,8.33,1,1,1,0,0,0.0,0.0,33.33,0,A
